step,time,dt,cfl,max_speed,kinetic_energy,enstrophy,circulation,poisson_iters,poisson_residual,frame
1316,1.028125,7.813e-4,0.4000,0.929151,4.04175137e-3,2.38995894e1,-9.45553967e-1,3,1.224e-11,-1
1317,1.028906,7.813e-4,0.4000,0.929175,4.04341757e-3,2.38990784e1,-9.45563203e-1,3,1.198e-11,-1
1318,1.029687,7.813e-4,0.4000,0.929200,4.04508316e-3,2.38985707e1,-9.45572425e-1,3,1.123e-11,-1
1319,1.030469,7.813e-4,0.4000,0.929224,4.04674812e-3,2.38980664e1,-9.45581633e-1,3,1.124e-11,-1
1320,1.031250,7.813e-4,0.4000,0.929248,4.04841247e-3,2.38975654e1,-9.45590825e-1,3,1.324e-11,-1
1321,1.032031,7.813e-4,0.4000,0.929273,4.05007621e-3,2.38970678e1,-9.45600004e-1,3,1.412e-11,-1
1322,1.032812,7.813e-4,0.4000,0.929297,4.05173932e-3,2.38965734e1,-9.45609168e-1,3,1.399e-11,-1
1323,1.033594,7.813e-4,0.4000,0.929321,4.05340182e-3,2.38960824e1,-9.45618318e-1,3,1.298e-11,-1
1324,1.034375,7.813e-4,0.4000,0.929345,4.05506371e-3,2.38955946e1,-9.45627453e-1,3,1.417e-11,-1
1325,1.035156,7.813e-4,0.4000,0.929369,4.05672498e-3,2.38951101e1,-9.45636574e-1,3,1.280e-11,-1
1326,1.035937,7.813e-4,0.4000,0.929392,4.05838564e-3,2.38946289e1,-9.45645681e-1,3,1.326e-11,-1
1327,1.036719,7.813e-4,0.4000,0.929416,4.06004569e-3,2.38941510e1,-9.45654774e-1,3,1.114e-11,-1
1328,1.037500,7.813e-4,0.4000,0.929440,4.06170512e-3,2.38936764e1,-9.45663852e-1,3,1.247e-11,-1
1329,1.038281,7.813e-4,0.4000,0.929464,4.06336395e-3,2.38932050e1,-9.45672917e-1,3,1.334e-11,-1
1330,1.039062,7.813e-4,0.4000,0.929487,4.06502216e-3,2.38927368e1,-9.45681967e-1,3,1.156e-11,-1
1331,1.039844,7.813e-4,0.4000,0.929511,4.06667977e-3,2.38922719e1,-9.45691003e-1,3,1.261e-11,-1
1332,1.040625,7.813e-4,0.4000,0.929536,4.06833676e-3,2.38918102e1,-9.45700025e-1,3,1.073e-11,-1
1333,1.041406,7.813e-4,0.4000,0.929560,4.06999315e-3,2.38913517e1,-9.45709033e-1,3,1.326e-11,-1
1334,1.042187,7.813e-4,0.4000,0.929584,4.07164893e-3,2.38908964e1,-9.45718026e-1,3,1.169e-11,-1
1335,1.042969,7.813e-4,0.4000,0.929608,4.07330411e-3,2.38904444e1,-9.45727006e-1,3,1.297e-11,-1
1336,1.043750,7.813e-4,0.4000,0.929632,4.07495868e-3,2.38899955e1,-9.45735972e-1,3,1.533e-11,-1
1337,1.044531,7.813e-4,0.4000,0.929656,4.07661264e-3,2.38895498e1,-9.45744924e-1,3,1.231e-11,-1
1338,1.045312,7.813e-4,0.4000,0.929680,4.07826600e-3,2.38891073e1,-9.45753862e-1,3,1.223e-11,-1
1339,1.046094,7.813e-4,0.4000,0.929704,4.07991876e-3,2.38886680e1,-9.45762786e-1,3,1.277e-11,-1
1340,1.046875,7.813e-4,0.4000,0.929728,4.08157092e-3,2.38882319e1,-9.45771696e-1,3,1.236e-11,-1
1341,1.047656,7.813e-4,0.4000,0.929752,4.08322247e-3,2.38877989e1,-9.45780593e-1,3,1.205e-11,-1
1342,1.048437,7.813e-4,0.4000,0.929775,4.08487342e-3,2.38873690e1,-9.45789475e-1,3,1.321e-11,-1
1343,1.049219,7.813e-4,0.4000,0.929799,4.08652377e-3,2.38869423e1,-9.45798344e-1,3,1.357e-11,-1
1344,1.050000,7.813e-4,0.4000,0.929823,4.08817352e-3,2.38865187e1,-9.45807199e-1,3,1.191e-11,-1
1345,1.050781,7.813e-4,0.4000,0.929846,4.08982268e-3,2.38860983e1,-9.45816041e-1,3,1.278e-11,-1
1346,1.051562,7.813e-4,0.4000,0.929870,4.09147123e-3,2.38856809e1,-9.45824868e-1,3,1.211e-11,-1
1347,1.052344,7.813e-4,0.4000,0.929893,4.09311919e-3,2.38852667e1,-9.45833682e-1,3,1.157e-11,-1
1348,1.053125,7.813e-4,0.4000,0.929916,4.09476655e-3,2.38848556e1,-9.45842483e-1,3,1.166e-11,-1
1349,1.053906,7.813e-4,0.4000,0.929940,4.09641331e-3,2.38844475e1,-9.45851269e-1,3,1.071e-11,-1
1350,1.054687,7.813e-4,0.4000,0.929963,4.09805948e-3,2.38840426e1,-9.45860043e-1,3,1.257e-11,-1
1351,1.055469,7.813e-4,0.4000,0.929986,4.09970505e-3,2.38836407e1,-9.45868802e-1,3,1.397e-11,-1
1352,1.056250,7.813e-4,0.4000,0.930009,4.10135003e-3,2.38832419e1,-9.45877548e-1,3,1.299e-11,-1
1353,1.057031,7.813e-4,0.4000,0.930032,4.10299442e-3,2.38828462e1,-9.45886281e-1,3,1.405e-11,-1
1354,1.057812,7.813e-4,0.4000,0.930055,4.10463821e-3,2.38824535e1,-9.45895000e-1,3,1.404e-11,-1
1355,1.058594,7.813e-4,0.4000,0.930078,4.10628142e-3,2.38820639e1,-9.45903706e-1,3,1.272e-11,-1
1356,1.059375,7.813e-4,0.4000,0.930101,4.10792403e-3,2.38816773e1,-9.45912398e-1,3,1.216e-11,-1
1357,1.060156,7.813e-4,0.4000,0.930124,4.10956605e-3,2.38812937e1,-9.45921077e-1,3,1.319e-11,-1
1358,1.060937,7.813e-4,0.4000,0.930146,4.11120748e-3,2.38809132e1,-9.45929742e-1,3,1.373e-11,-1
1359,1.061719,7.813e-4,0.4000,0.930169,4.11284832e-3,2.38805357e1,-9.45938394e-1,3,1.462e-11,-1
1360,1.062500,7.813e-4,0.4000,0.930192,4.11448858e-3,2.38801612e1,-9.45947033e-1,3,1.214e-11,-1
1361,1.063281,7.813e-4,0.4000,0.930214,4.11612824e-3,2.38797897e1,-9.45955659e-1,3,1.203e-11,-1
1362,1.064062,7.813e-4,0.4000,0.930237,4.11776732e-3,2.38794212e1,-9.45964271e-1,3,1.227e-11,-1
1363,1.064844,7.813e-4,0.4000,0.930259,4.11940581e-3,2.38790556e1,-9.45972870e-1,3,1.285e-11,-1
1364,1.065625,7.813e-4,0.4000,0.930281,4.12104372e-3,2.38786931e1,-9.45981456e-1,3,1.243e-11,-1
1365,1.066406,7.813e-4,0.4000,0.930304,4.12268105e-3,2.38783335e1,-9.45990028e-1,3,1.249e-11,-1
1366,1.067187,7.813e-4,0.4000,0.930326,4.12431778e-3,2.38779769e1,-9.45998588e-1,3,1.164e-11,-1
1367,1.067969,7.813e-4,0.4000,0.930348,4.12595394e-3,2.38776232e1,-9.46007134e-1,3,1.315e-11,-1
1368,1.068750,7.813e-4,0.4000,0.930371,4.12758951e-3,2.38772725e1,-9.46015668e-1,3,1.278e-11,-1
1369,1.069531,7.813e-4,0.4000,0.930394,4.12922450e-3,2.38769248e1,-9.46024188e-1,3,1.316e-11,-1
1370,1.070312,7.813e-4,0.4000,0.930417,4.13085891e-3,2.38765800e1,-9.46032695e-1,3,1.369e-11,-1
1371,1.071094,7.813e-4,0.4000,0.930440,4.13249274e-3,2.38762381e1,-9.46041189e-1,3,1.289e-11,-1
1372,1.071875,7.813e-4,0.4000,0.930462,4.13412599e-3,2.38758991e1,-9.46049670e-1,3,1.303e-11,-1
1373,1.072656,7.813e-4,0.4000,0.930485,4.13575866e-3,2.38755630e1,-9.46058138e-1,3,1.281e-11,-1
1374,1.073437,7.813e-4,0.4000,0.930508,4.13739076e-3,2.38752298e1,-9.46066593e-1,3,1.337e-11,-1
1375,1.074219,7.813e-4,0.4000,0.930530,4.13902227e-3,2.38748996e1,-9.
